Country Name,Country Code,Series Name,Series Code,Year,Value
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,12596.886254746794
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,2015,102973167.0
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.242820224480639
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3174.369620209286
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2015,3190318707.0
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.718764080480597
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,9691.705760951543
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2015,2300844269.0
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,6.661424658610599
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6589.770764274614
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2015,2056050896.0
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,6.661430074715554
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6664.488345775574
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2015,2030504270.0
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.143653673939937
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,34471.17471350269
Euro area,EMU,"Population, total",SP.POP.TOTL,2015,343180482.0
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.0759345218019405
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,22702.822838006636
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,2015,907527486.0
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.4161267268946176
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6291.455946557449
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,2015,240083379.0
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,1.4262631960584145
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8009.6187499555845
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,2015,453662073.0
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.3719530456017424
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,30771.656859126088
European Union,EUU,"Population, total",SP.POP.TOTL,2015,443793218.0
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,0.16730632025985415
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1663.1620012727885
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,2015,890869511.0
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.906846291999315
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,917.2961092291815
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,2015,735429414.0
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.344258042002849
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,36586.4346902662
High income,HIC,"Population, total",SP.POP.TOTL,2015,1366013614.0
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.317245208049229
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5546.047752755266
IBRD only,IBD,"Population, total",SP.POP.TOTL,2015,4676773551.0
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.2485578828190995
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4474.435253262472
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,2015,6280961830.0
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.8352019077608333
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1947.8524683864189
IDA blend,IDB,"Population, total",SP.POP.TOTL,2015,567234056.0
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.017686182463322
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1023.4389466840765
IDA only,IDX,"Population, total",SP.POP.TOTL,2015,1036954223.0
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.4330619893596435
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1350.3075806223148
IDA total,IDA,"Population, total",SP.POP.TOTL,2015,1604188279.0
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.707889349819155
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8331.632708035633
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2015,2256126712.0
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,0.23823286062581417
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8547.237339178904
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,2015,618868462.0
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,0.25285344670396626
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8308.73911709951
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,2015,551075145.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,0.18780881205951516
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8404.377471962182
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,2015,603091701.0
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.75062771857759
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,982.8948106005187
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,2015,962508256.0
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.694238191822549
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4284.85686298442
Low & middle income,LMY,"Population, total",SP.POP.TOTL,2015,5941222744.0
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,-2.0629469408713845
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,740.8895039422374
Low income,LIC,"Population, total",SP.POP.TOTL,2015,488308267.0
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,5.917039228128758
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1848.2802929439654
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2015,2765011526.0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.7701655235163685
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5125.68064083245
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,2015,694232973.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,1.1120937350563196
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2802.6313498095415
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population, total",SP.POP.TOTL,2015,635352686.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,1.091981120857838
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2799.4544181158285
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population, total",SP.POP.TOTL,2015,631082594.0
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.793235696380421
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4602.516826916095
Middle income,MIC,"Population, total",SP.POP.TOTL,2015,5452914477.0
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.7602757020634527
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,55285.56869178607
North America,NAC,"Population, total",SP.POP.TOTL,2015,357583083.0
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.51027367143098
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,35779.912327194215
OECD members,OED,"Population, total",SP.POP.TOTL,2015,1331675197.0
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.3511007552561978
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,10359.118246257422
Other small states,OSS,"Population, total",SP.POP.TOTL,2015,11722398.0
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.004301287887429
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3722.774556591704
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2015,2445989.0
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.234341343766033
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,40775.94793862131
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,2015,1097890139.0
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.0422282804858156
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1524.9860871379603
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,2015,870587800.0
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.237014495774673
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,10446.850341907018
Small states,SST,"Population, total",SP.POP.TOTL,2015,18482578.0
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,7.689739351679606
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1570.5414246291698
South Asia,SAS,"Population, total",SP.POP.TOTL,2015,1537370078.0
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,7.689739351679606
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1570.5414246291698
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,2015,1537370078.0
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.933492244190134
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1646.4494113931642
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,2015,1025251114.0
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.6633335875661146
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1763.2746303636698
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,2015,921290560.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.9334922441901057
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1646.4494113931642
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,2015,1025251114.0
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.509700673725476
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7435.764864733081
Upper middle income,UMC,"Population, total",SP.POP.TOTL,2015,2687902951.0
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.113789078344425
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,10161.944577323355
World,WLD,"Population, total",SP.POP.TOTL,2015,7441677465.0
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.260314202798213
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,522.0822155838985
Afghanistan,AFG,"Population, total",SP.POP.TOTL,2016,34700612.0
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.9089355136224526
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4457.634122074947
Albania,ALB,Gini index,SI.POV.GINI,2016,33.7
Albania,ALB,"Population, total",SP.POP.TOTL,2016,2689469.0
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.900000000176206
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4424.985290275557
Algeria,DZA,"Population, total",SP.POP.TOTL,2016,40850721.0
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-1.6793893129770936
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12843.334290362714
American Samoa,ASM,"Population, total",SP.POP.TOTL,2016,52245.0
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.7096780697898595
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,40129.83858114741
Andorra,AND,"Population, total",SP.POP.TOTL,2016,72181.0
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-1.700530362912076
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2051.8146212625306
Angola,AGO,"Population, total",SP.POP.TOTL,2016,29183070.0
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.120367543806097
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,16556.85518015876
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,2016,89969.0
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-2.0803278437781074
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12699.962313775635
Argentina,ARG,Gini index,SI.POV.GINI,2016,42.3
Argentina,ARG,"Population, total",SP.POP.TOTL,2016,43900313.0
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.19999999982599093
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3524.4247687470715
Armenia,ARM,Gini index,SI.POV.GINI,2016,32.5
Armenia,ARM,"Population, total",SP.POP.TOTL,2016,2992300.0
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.2343353736342664
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,27441.55021446005
Aruba,ABW,"Population, total",SP.POP.TOTL,2016,108727.0
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.755640655298677
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,50084.44406063846
Australia,AUS,Gini index,SI.POV.GINI,2016,33.7
Australia,AUS,"Population, total",SP.POP.TOTL,2016,24190907.0
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.1172196449431198
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,45061.49939201917
Austria,AUT,Gini index,SI.POV.GINI,2016,30.8
Austria,AUT,"Population, total",SP.POP.TOTL,2016,8736668.0
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-3.0635984225170603
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3880.685227683798
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,2016,9757812.0
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-1.1565081126962866
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,30616.53631572844
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,2016,388055.0
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.81499327422425
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,23800.001440631015
Bahrain,BHR,"Population, total",SP.POP.TOTL,2016,1423726.0
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.113478212700926
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1649.2838085860055
Bangladesh,BGD,Gini index,SI.POV.GINI,2016,32.4
Bangladesh,BGD,"Population, total",SP.POP.TOTL,2016,160811932.0
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.4965062252057635
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,20295.56720720463
Barbados,BRB,Gini index,SI.POV.GINI,2016,34.1
Barbados,BRB,"Population, total",SP.POP.TOTL,2016,279598.0
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-2.526446446042499
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5039.775609494454
Belarus,BLR,Gini index,SI.POV.GINI,2016,25.3
Belarus,BLR,"Population, total",SP.POP.TOTL,2016,9469379.0
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.1935027300775403
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,41854.5498296444
Belgium,BEL,Gini index,SI.POV.GINI,2016,27.6
Belgium,BEL,"Population, total",SP.POP.TOTL,2016,11331422.0
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-0.01874149581303186
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6140.867139194692
Belize,BLZ,"Population, total",SP.POP.TOTL,2016,364705.0
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.339673426296926
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1010.533896199298
Benin,BEN,"Population, total",SP.POP.TOTL,2016,11697842.0
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-0.6572063042592049
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,108747.35614430488
Bermuda,BMU,"Population, total",SP.POP.TOTL,2016,63449.0
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,8.475943392329626
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3152.309051067865
Bhutan,BTN,"Population, total",SP.POP.TOTL,2016,747866.0
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.263920863820971
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3035.8734773213155
Bolivia,BOL,Gini index,SI.POV.GINI,2016,45.2
Bolivia,BOL,"Population, total",SP.POP.TOTL,2016,11180020.0
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.2422582223156553
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4928.566590311397
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2016,3473003.0
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.204424759142668
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6749.05994339013
Botswana,BWA,"Population, total",SP.POP.TOTL,2016,2234776.0
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-3.2759169063211004
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8836.285460256942
Brazil,BRA,Gini index,SI.POV.GINI,2016,53.4
Brazil,BRA,"Population, total",SP.POP.TOTL,2016,203218114.0
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,2016,33878.0
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-2.477917718332236
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,26663.29729506015
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2016,427564.0
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.0266284122951674
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,7822.499232929683
Bulgaria,BGR,Gini index,SI.POV.GINI,2016,40.6
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2016,6894139.0
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.95797670754024
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,663.7423648428855
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,2016,19334856.0
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.2001747060428585
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,232.9378121001527
Burundi,BDI,"Population, total",SP.POP.TOTL,2016,11239451.0
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.280714826623708
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3608.9660523490647
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2016,512554.0
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.905501161307043
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1675.1955571110864
Cambodia,KHM,"Population, total",SP.POP.TOTL,2016,15852803.0
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.535794236788007
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1441.7201725688024
Cameroon,CMR,"Population, total",SP.POP.TOTL,2016,23454161.0
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.0385509249085487
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,42314.06158172182
Canada,CAN,Gini index,SI.POV.GINI,2016,32.7
Canada,CAN,"Population, total",SP.POP.TOTL,2016,36110803.0
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.2399736144856917
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,77802.25356580228
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,2016,63100.0
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.750316841223423
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,387.17620344431776
Central African Republic,CAF,"Population, total",SP.POP.TOTL,2016,4713663.0
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-4.1225033267032245
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,861.8317676307461
Chad,TCD,"Population, total",SP.POP.TOTL,2016,15114655.0
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.2130240765719549
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,55947.579811974014
Channel Islands,CHI,"Population, total",SP.POP.TOTL,2016,163883.0
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.7530387490709956
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,13649.85204528032
Chile,CHL,"Population, total",SP.POP.TOTL,2016,18267221.0
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.775555628370171
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8254.868593203568
China,CHN,Gini index,SI.POV.GINI,2016,38.5
China,CHN,"Population, total",SP.POP.TOTL,2016,1387790000.0
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.0873825016279426
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5959.842503675744
Colombia,COL,Gini index,SI.POV.GINI,2016,50.6
Colombia,COL,"Population, total",SP.POP.TOTL,2016,47437512.0
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.3203998796131486
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1365.4840344449694
Comoros,COM,"Population, total",SP.POP.TOTL,2016,741741.0
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.3938327981545626
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,459.76503659038764
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2016,83956415.0
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-8.685243439137864
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2093.107285588428
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2016,5222536.0
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.204323251758993
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12091.030160615413
Costa Rica,CRI,Gini index,SI.POV.GINI,2016,48.7
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2016,4866998.0
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.172759639563324
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1862.5959708128676
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,2016,25989405.0
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.4664611428817835
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12820.165389300826
Croatia,HRV,Gini index,SI.POV.GINI,2016,30.9
Croatia,HRV,"Population, total",SP.POP.TOTL,2016,4106867.0
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,0.5128430957007453
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8110.558742836164
Cuba,CUB,"Population, total",SP.POP.TOTL,2016,11265612.0
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-1.0677076995746404
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,18944.09627728747
Curacao,CUW,"Population, total",SP.POP.TOTL,2016,159664.0
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.573590809246781
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,24280.056640625
Cyprus,CYP,Gini index,SI.POV.GINI,2016,32.9
